420|7|3|2026-05-18|2026-05-19|2400.0|COMPLETED|
421|7|3|2026-05-18|2026-05-22|9600.0|REJECTED|
422|5|1|2026-05-19|2026-05-21|7680.0|REJECTED|
423|4|2|2026-05-19|2026-05-20|5520.0|COMPLETED|1
424|4|2|2026-05-20|2026-05-24|17280.0|REJECTED|
425|4|4|2026-05-20|2026-05-21|9840.0|COMPLETED|1
426|5|3|2026-05-21|2026-05-26|9600.0|CANCELLED|
427|4|2|2026-05-21|2026-05-25|18480.0|COMPLETED|1
428|5|4|2026-05-21|2026-05-25|30720.0|CANCELLED|
429|6|2|2026-05-22|2026-05-25|12240.0|REJECTED|
430|4|4|2026-05-22|2026-05-26|34560.0|CANCELLED|
431|7|1|2026-05-23|2026-05-27|19200.0|COMPLETED|
432|7|1|2026-05-23|2026-05-28|24000.0|CANCELLED|
433|7|3|2026-05-29|2026-06-01|7200.0|CANCELLED|
434|5|4|2026-05-29|2026-06-01|23040.0|CANCELLED|
435|7|3|2026-05-29|2026-06-02|10800.0|COMPLETED|1
436|6|3|2026-05-30|2026-05-31|2040.0|COMPLETED|
437|7|1|2026-05-30|2026-06-02|14400.0|CANCELLED|
438|5|1|2026-05-30|2026-06-03|16560.0|COMPLETED|1
439|4|1|2026-05-31|2026-06-04|18480.0|COMPLETED|1
440|4|4|2026-05-31|2026-06-05|44400.0|COMPLETED|1
441|6|4|2026-06-01|2026-06-05|32640.0|REJECTED|
442|6|4|2026-06-04|2026-06-06|17520.0|COMPLETED|1
443|6|2|2026-06-04|2026-06-06|9360.0|COMPLETED|1
444|6|1|2026-06-08|2026-06-11|12240.0|CANCELLED|
445|7|3|2026-06-08|2026-06-12|9600.0|CANCELLED|
446|5|1|2026-06-08|2026-06-09|5040.0|COMPLETED|1
447|6|2|2026-06-09|2026-06-14|21600.0|COMPLETED|1
448|6|1|2026-06-13|2026-06-17|17520.0|COMPLETED|1
449|5|4|2026-06-14|2026-06-16|15360.0|REJECTED|
450|6|2|2026-06-14|2026-06-16|8160.0|COMPLETED|
451|7|3|2026-06-16|2026-06-21|12000.0|COMPLETED|
452|6|1|2026-06-17|2026-06-22|20400.0|CANCELLED|
453|6|1|2026-06-18|2026-06-21|12240.0|APPROVED|
454|5|1|2026-06-18|2026-06-23|20400.0|COMPLETED|1
455|5|2|2026-06-18|2026-06-21|11520.0|COMPLETED|
456|4|1|2026-06-20|2026-06-23|12960.0|PENDING|
459|6|3|2026-06-23|2026-06-27|8160.0|APPROVED|
460|4|1|2026-06-24|2026-06-27|12960.0|PENDING|
461|6|3|2026-06-25|2026-06-29|8160.0|APPROVED|
462|4|1|2026-06-26|2026-06-29|12960.0|PENDING|
463|6|3|2026-06-27|2026-07-01|8160.0|APPROVED|
464|4|1|2026-06-28|2026-07-01|12960.0|REJECTED|
465|6|15|2026-06-29|2026-07-03|8160.0|COMPLETED|
466|4|10|2026-06-19|2026-06-22|45660.0|COMPLETED|2,1
